i,tret,h,w,a,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,y_68,y_69,y_70,y_71,y_72,y_73,y_74,y_75,y_76,y_77,y_78,y_79,y_80,y_81,y_82,y_83,y_84,y_85,y_86,y_87,y_88,y_89,y_90,y_91,y_92,y_93,y_94,y_95,y_96,y_97,y_98,y_99,y_100
89,11.060511100799513,8.796188525773328,5.720404764519893,1,1.3567209349815377,1.6030085992942846,1.8792988692149275,2.186102532866835,2.523247647846301,2.889774147026233,3.2838446255494644,3.7026782417379205,4.142514357734403,4.598611756933323,5.065287995620268,5.536001705729713,6.003478535688131,6.4598790084875,6.8970040366977035,7.306531334707248,7.680273693335863,8.010448212840577,8.289944290326899,8.51257755551034,8.673317125843214,8.768474532121818,8.795844410673968,8.75478946879673,8.64626515245853,8.472782682980153,8.238312459524018,7.948133016000328,7.608633555374985,7.2270803722823205,6.811359072620754,6.369705319044699,5.910436848362131,5.441698756731052,4.971232622870718,4.506178075127006,4.052913073274636,3.616936653938108,3.2027953623476813,2.814052230289185,2.45329510049448,2.1221794451678684,1.8214996439713202,1.5512819964762243,1.310892529563366,1.099152873117593,0.9144580451053731,0.7548908221218849,0.6183283800538817,0.5025379800726651,0.4052595651106228,0.32427415249550307,0.2574578075229424,0.20282172626412656,0.1585395268316024,0.1229632448829767,0.09462976193145572,0.07225948373817165,0.05474905607976807,0.041159784494393045,0.030703241110532912,0.022725321116575013,0.016689776038955818,0.01216201861468489,0.008793777913840718,0.00630899230313257,0.004491166713045388,0.003172291079808279,0.0022233178678485693,0.0015461255646085983,0.001066848224244814,0.0007304242627767083,0.0004962064643577216,0.00033447550592050225,0.00022370768083396312,0.00014846091962020155,9.775929747292032e-05,6.387319964892919e-05,4.1408924133282825e-05,2.6636913264553565e-05,1.7001550146625103e-05,1.0767324942127264e-05,6.766152674145354e-06,4.21881461023095e-06,2.6100796716852703e-06,1.6022554656764695e-06,9.75942956217655e-07,5.898366859648524e-07,3.537152646763569e-07,2.1047014414719002e-07,1.2426301003255636e-07,7.279606680426811e-08,4.231444364090236e-08,2.4405293220078383e-08,1.3966709476391708e-08,7.930833704599377e-09,4.468463990011559e-09,2.498114590609215e-09,1.3857379925851383e-09,7.627190031248187e-10
90,18.445840356377527,6.5288827975083175,5.077581286101952,1,0.008893947689273436,0.012702096522386812,0.017962198673687306,0.025150512079753818,0.03486883340347557,0.0478664536383012,0.0650621388931082,0.08756462049231624,0.11668962719467336,0.1539710545109777,0.20116349167440023,0.2602330762207489,0.33333358650352174,0.42276488156728015,0.5309113158875131,0.6601586365838784,0.8127891282637189,0.990856383782283,1.196042981234407,1.429506423316481,1.6917207830823728,1.982323399971034,2.2999774584803165,2.642262133824648,3.0056020033189252,3.385246450154876,3.775307757286614,4.168863532485288,4.558125161870516,4.934669410178672,5.289725420585587,5.61450463323092,5.900556987610549,6.140133630150548,6.326534578043731,6.4544196449514875,6.520062517109381,6.521531116328297,6.458782068250692,6.333662830411424,6.1498213344102695,5.912529309043355,5.628431224411925,5.305235536147821,4.951368228377858,4.575610315464763,4.18674089474212,3.793205641750071,3.4028275509597044,3.0225726079549986,2.658378361980477,2.315048498847059,1.996211913873993,1.7043408055890217,1.4408192099463841,1.206051317633337,0.9995978976848408,0.8203291228520815,0.6665829100785338,0.5363193537652018,0.4272637155865487,0.3370325185324795,0.2632393730704454,0.20357907613243262,0.15589015172331117,0.11819727647720793,0.08873593068507682,0.06596214911857011,0.048550458380249496,0.03538303820859192,0.025532900774830947,0.018243511838437376,0.012906841517885428,0.009041380805129338,0.006271230943543375,0.00430699211498243,0.0029288599692356603,0.0019720884479612908,0.0013147931089081885,0.0008679439865220981,0.0005673214799053373,0.00036717238030384747,0.00023529572247046375,0.00014930051589124752,9.380194291075577e-05,5.835332519091971e-05,3.59436877585243e-05,2.1922137946102506e-05,1.3238733166662698e-05,7.916135158805731e-06,4.686873390031537e-06,2.7476188811035213e-06,1.5948983608185641e-06,9.166694980170642e-07,5.216699236361922e-07,2.93955821899309e-07,1.6401047354997825e-07,9.060754186844973e-08,4.9563316985890155e-08,2.684476631954455e-08
91,6.833457161774537,2.6398161882454416,5.103480772329741,1,1.0771040111444414,1.223710088497663,1.3767217929434676,1.5337712166009132,1.692083260198066,1.8485432840359681,1.9997894306943467,2.1423265139823227,2.2726565361958846,2.3874192938469205,2.483535325567731,2.5583427835429933,2.6097197668319567,2.6361842799136155,2.636965247338663,2.6120398360192505,2.562134564230156,2.4886901221561124,2.3937922811101235,2.2800735149858933,2.150591807430877,2.0086944223977827,1.8578750809519333,1.7016329841515743,1.543341485344755,1.3861330374916314,1.2328054586311814,1.0857527352023681,0.9469216909803022,0.8177940516548557,0.6993918692638541,0.5923030383020875,0.4967227956900881,0.4125066663430483,0.3392302723792967,0.2762517133336657,0.22277277198119766,0.17789591966386908,0.1406748998027923,0.1101574798036104,0.08541971498584218,0.06559171614786921,0.04987542614459838,0.03755527913606792,0.028002842558720112,0.020676641245274595,0.015118357674470553,0.010946517824156184,0.00784863460354589,0.005572614267023301,0.003918055681341738,0.0027279033196169265,0.0018807630953949998,0.001284061911752947,0.0008681296374253627,0.0005812058159987655,0.0003853204594981841,0.00025296529135601534,0.0001644547999863018,0.00010587146440715956,6.749289176646323e-05,4.260728894702859e-05,2.663523397759684e-05,1.6488299990374188e-05,1.0107459135992108e-05,6.135569181676892e-06,3.688200055327776e-06,2.195436256821503e-06,1.29411819621015e-06,7.55394476297256e-07,4.366368802470137e-07,2.4992734479806186e-07,1.4166216826580417e-07,7.951347678330329e-08,4.41951235270231e-08,2.432510423732013e-08,1.325811608578252e-08,7.155758483324279e-09,3.824514223143541e-09,2.0241543964379084e-09,1.060859186050991e-09,5.505776730852753e-10,2.829607514385337e-10,1.4400598886524378e-10,7.257409966876965e-11,3.62184207276097e-11,1.7898808081302068e-11,8.759220574083113e-12,4.244764140889694e-12,2.0369877357454745e-12,9.679880905830384e-13,4.555104696653063e-13,2.1226259153467737e-13,9.794794090867784e-14,4.4757302950850725e-14,2.0252528664885218e-14,9.07488963897634e-15,4.026708564181567e-15,1.7693175853391275e-15,7.698535895984714e-16
92,11.67374696327537,1.8103262490919463,14.53409471794853,1,1.3112017097516917,1.3474998190494243,1.3831316067976351,1.417992316360841,1.4519773139455918,1.4849826029609767,1.5169053471285114,1.5476443987207888,1.5771008281800103,1.6051784512728895,1.6317843498792433,1.656829382489204,1.680228680499408,1.7019021264522387,1.7217748104543082,1.7397774611404664,1.7558468477168323,1.7699261498193775,1.7819652921616196,1.791921241213858,1.7997582614544256,1.8054481290576936,1.8089703012306915,1.8103120397765458,1.8094684878446505,1.8064426992204135,1.8012456199073938,1.7938960221572806,1.7844203915041155,1.772852767754091,1.7592345412668744,1.7436142062346172,1.7260470730166402,1.7065949419175659,1.685325741100969,1.6623131316063886,1.6376360826820398,1.6113784208565227,1.5836283563483453,1.5544779905507184,1.5240228084299186,1.4923611597379909,1.4595937329646969,1.4258230259397746,1.391152816945695,1.3556876401143971,1.3195322687607356,1.282791210152565,1.2455682150349667,1.2079658050167716,1.1700848206941699,1.1320239931320077,1.093879541051642,1.0557447957883785,1.0177098557850544,0.9798612720847382,0.9422817659782832,0.9050499796549863,0.8682402604001542,0.8319224785851039,0.7961618794059485,0.7610189680501778,0.7265494277070068,0.6928040695909274,0.6598288139198013,0.6276647005807614,0.5963479280304845,0.5659099188120421,0.5363774099292226,0.5077725662013419,0.4801131146271984,0.4534124977158048,0.4276800436933884,0.4029211514701939,0.37913748824592086,0.35632719764808424,0.33448511633187267,0.313602997021792,0.29366973604293,0.27467160347142383,0.25659247412793257,0.2394140577428441,0.2231161267358119,0.20767674017325116,0.19307246259388244,0.17927857652262913,0.16626928762550033,0.15401792159103272,0.14249711195596004,0.1316789782227136,0.12153529374294289,0.11203764296337711,0.10315756774711073,0.09486670259395304,0.0871368986871669,0.07994033679018142,0.07324962910528358,0.06703791028657438,0.061278917871444204,0.05594706245840603
93,18.594060904058548,1.8585229762078956,4.645695425712589,1,0.0006174376892579982,0.0009484104466765107,0.0014396825622883997,0.0021597544723649083,0.003201910894170469,0.004691171646871118,0.0067923589399587455,0.00971912470183272,0.013743612539941573,0.019206218877623908,0.026524674730540335,0.036201409670773094,0.04882790822301415,0.06508456091304003,0.08573438979195822,0.11160903810834641,0.14358560139422688,0.18255327980630984,0.22936946982112366,0.2848057831415124,0.34948554587504344,0.4238155197164014,0.5079157915734062,0.6015528620542339,0.7040817726104418,0.8144034927134989,0.9309436113833743,1.0516575559909216,1.1740660754118468,1.2953226340676776,1.412311812470505,1.5217750203456974,1.6204570798128903,1.7052648352283608,1.7734271889730433,1.8226450932029008,1.8512202028971876,1.8581521572436706,1.8431967194383925,1.8068800627210078,1.7504680373374095,1.6758929217279905,1.5856435687082244,1.4826276540297025,1.3700166476314213,1.2510849934220758,1.129054763481486,1.0069558333680197,0.8875095993848265,0.7730416941483312,0.6654263581782162,0.5660623933935178,0.4758782207087538,0.39536168330042254,0.3246089929668871,0.26338663861444445,0.21120011699000485,0.16736390147379246,0.13106799332310404,0.10143754541653136,0.07758326190550961,0.05864143115296666,0.04380344913239557,0.03233547751518984,0.023589431309382944,0.01700681101128566,0.012117011563876741,0.008531696175966696,0.0059366639013838625,0.004082411378664378,0.0027743311068356576,0.0018632324495767782,0.0012366392003878778,0.0008111220381680112,0.0005257709851405512,0.00033680168248987724,0.00021321566594933018,0.00013339243247643948,8.247275367736804e-05,5.039146921969031e-05,3.0427815100983263e-05,1.81573196180302e-05,1.0707792100972982e-05,6.240441908596916e-06,3.5941647561838797e-06,2.045727766969224e-06,1.150707439429823e-06,6.396600445399238e-07,3.5139918451358296e-07,1.9077413665336056e-07,1.0235415248341127e-07,5.426985466420316e-08,2.843669190552101e-08,1.472538671852138e-08,7.535664724197554e-09,3.8110412404295295e-09,1.9047279357154387e-09,9.407830336920876e-10,4.592119953950526e-10,2.2151553741909041e-10
94,7.888104839556556,9.623588706019754,11.7234359818674,1,7.674124384546702,7.892499389289491,8.102037762008102,8.301717530925353,8.490546106747729,8.667568455042291,8.831875110103564,8.982609936640715,9.118977546879854,9.240250283349804,9.345774681684999,9.434977333193354,9.507370073630385,9.562554432499898,9.60022528614849,9.620173667797543,9.62228869830495,9.60655861269687,9.573070869172518,9.522011339168893,9.453662588979931,9.368401275157296,9.266694687283442,9.149096482514253,9.016241666362781,8.868840883375995,8.707674089499843,8.533583684911763,8.347467191824071,8.150269566151488,7.94297523494178,7.726599953066901,7.502182572866336,7.270776819252891,7.033443160287442,6.791240859478826,6.545220291164838,6.296415594394911,6.0458377338947304,5.794468029089809,5.543252203950561,5.293095001752265,5.044855399878957,4.799342450698802,4.557311765454163,4.3194626491894335,4.086435886121489,3.8588121666668007,3.637111139687881,3.4217910665061653,3.21324904692883,3.011821782016009,2.81778683361798,2.6313643368669117,2.452719118825684,2.281963174372041,2.11915844910964,1.964319878614557,1.8174186336004547,1.6783855215615242,1.5471144970643689,1.4234662350365381,1.3072717240638323,1.198335839781255,1.0964408618429178,1.0013499016039733,0.9128102114646544,0.8305563507377918,0.7543131868365234,0.6837987144735344,0.6187266793586575,0.5588089965264972,0.5037579568757271,0.45328821872007796,0.4071185841086078,0.3649735623477527,0.32658472553513174,0.2916918629870436,0.26004394320613594,0.23139989349650555,0.20552920849914713,0.18221239980405798,0.16124129941290002,0.14241923019719877,0.12556105664313827,0.11049312911808251,0.0970531346599619,0.08508986690288536,0.07446292723489277,0.065042368660188,0.056708293131033885,0.04935041234500944,0.04286758119125918,0.037167312192701925,0.03216527844607059,0.027784811722355165,0.0239564015690125,0.02061720046255013,0.017710539304287492,0.01518545683996262
95,6.604379098365301,9.326808107966947,8.070529444850544,1,6.672926676066235,7.00981551275928,7.334931068219406,7.6451269011217775,7.937295949230777,8.208421739199238,8.455629851448204,8.67623842286691,8.867806452846912,9.028178699465563,9.155526012938687,9.248380051721261,9.30566146027668,9.326700752539784,9.311251336143991,9.25949432315042,9.17203499605761,9.049891025507085,8.894472760359099,8.707556123865253,8.491248844159296,8.247950916660754,7.980310334732394,7.691175228821469,7.38354362054575,7.060512025474165,6.7252241269435205,6.38082069486503,6.030391841175341,5.676932591614534,5.323302617050325,4.972190812480063,4.6260852444031935,4.2872488138630365,3.9577008093560435,3.6392043568475474,3.3332596185488303,3.0411024523442354,2.763708123335223,2.5017995604237844,2.2558595757035933,2.0261464131794384,1.8127119655752972,1.6154219924677138,1.4339776877369719,1.2679379768497878,1.1167419718593423,0.9797310710763858,0.8561702578864483,0.7452682259732891,0.6461960332438266,0.558104061296918,0.4801371289524291,0.41144767517726766,0.35120698716287196,0.2986145022127964,0.2529052568012231,0.2133555923672481,0.17928725516806446,0.1500700471753451,0.12512319715060785,0.10391562644407808,0.0859652836161296,0.0708377166369994,0.05814404215449704,0.047538459084183804,0.038715439469565426,0.031406713997685146,0.02537815345570929,0.020426631385036673,0.016376937726368668,0.013078798735732786,0.010404045165781391,0.00824395883065749,0.006506817303520193,0.005115647658820203,0.004006192833501648,0.0031250882639822647,0.0024282418474691654,0.001879406843425686,0.0014489349281387538,0.0011126950926224927,0.0008511432843170812,0.0006485274965152323,0.0004922132776025214,0.0003721152499063371,0.00028022109477191404,0.0002101954910218853,0.00015705261750192237,0.00011688699009393654,8.665355512661381e-05,6.398907144277132e-05,4.706785904544155e-05,3.448595788565662e-05,2.5168617232478534e-05,1.8296820677754496e-05,1.324924468286527e-05,9.556653121158164e-06,6.866251990627102e-06,4.91397413717755e-06
96,16.23989790460149,5.356153144297546,5.533826780772048,1,0.07223233552744028,0.09402473132503585,0.12137663485093927,0.1553855508675908,0.19727348585866683,0.24837584256481884,0.31012197120359886,0.38400622613241586,0.47154869118645115,0.5742451942844762,0.693506830215052,0.8305899344412707,0.9865182698246306,1.1620000563416184,1.3573433307231526,1.5723738966274317,1.8063607379822315,2.0579541398747563,2.3251418217355524,2.6052280812458775,2.894840242797989,3.189965600247043,3.4860205737507024,3.777952034603587,4.060368794123565,4.327699234909866,4.574369135771442,4.7949920620112465,4.9845634091250455,5.138648426235814,5.253554395640981,5.326477650058853,5.355617259895819,5.340248955085397,5.2807550453095855,5.178608612932294,5.036312891107729,4.857299310125281,4.64579000906074,4.406632501205083,4.1451155220690845,3.8667757976724957,3.577205521730537,3.2818697506493617,2.9859417913708737,2.694163085134464,2.4107322232283788,2.1392257245297865,1.8825512130087294,1.6429317953894866,1.4219188683325543,1.2204293617025705,1.0388025946122665,0.8768714932247444,0.7340428709510491,0.6093817539273285,0.5016952804116344,0.4096124348497284,0.33165671653735135,0.26630971454354224,0.21206440047984362,0.16746770810774297,0.1311526083579208,0.10186039018149211,0.07845421591556452,0.05992524040700568,0.04539268073054416,0.03409921847987097,0.025403032705972408,0.01876762239945746,0.013750405137458897,0.009990892344546979,0.0071990569985029345,0.005144337966649414,0.003645574022211465,0.002562034047275613,0.0017856092234029256,0.0012341572307313783,0.0008459352283406916,0.0005750244061320721,0.0003876305458572688,0.0002591386877123387,0.00017180233624634983,0.00011295577069960292,7.364958918412078e-05,4.7622784175794706e-05,3.053808383832351e-05,1.942009418469567e-05,1.2247386639329475e-05,7.659811330268249e-06,4.750893167060661e-06,2.9222341000096987e-06,1.7825318222781986e-06,1.0783062611274995e-06,6.468886180554587e-07,3.848570445902017e-07,2.2706590033599786e-07,1.3285776583397107e-07,7.709114903288061e-08,4.4361338387408734e-08
97,7.484829052287821,1.704943269238096,1.615581596388119,1,3.723160915828834e-05,0.00015089679890885796,0.000554633653765149,0.0018488019058959192,0.005588979460518402,0.01532260542592889,0.03809699263016027,0.08590268545861919,0.1756631874503657,0.32577124537371566,0.5479017763776254,0.8357004577273235,1.1559965627609885,1.4501750090608447,1.649841644597491,1.7022450418999786,1.5927949323327004,1.3516231569329902,1.040182046253553,0.7259739785727551,0.4595055131092848,0.2637657304844453,0.13731057440785174,0.06482575289715659,0.027755504525115087,0.010777267287827429,0.0037951255955044915,0.0012119972184971592,0.0003510225885092376,9.219905653231189e-05,2.1962200934122362e-05,4.744420955356759e-06,9.294981750662955e-07,1.6514743719913468e-07,2.661050441541603e-08,3.888591713581705e-09,5.153349022008626e-10,6.193622601968289e-11,6.7508411935352e-12,6.673121248519684e-13,5.982161193371504e-14,4.863458088852397e-15,3.585834284951904e-16,2.3976910605426884e-17,1.453965842846206e-18,7.996006806470329e-20,3.9879534234331455e-21,1.8037858297042543e-22,7.399081915641695e-24,2.752508515362524e-25,9.286188136332266e-27,2.8412160297141984e-28,7.883680319724128e-30,1.9838632202096874e-31,4.527437018086776e-33,9.370247888442053e-35,1.7587645938553342e-36,2.993796795656842e-38,4.621627039558509e-40,6.470315276025873e-42,8.215120941297249e-44,9.459331623212496e-46,9.877906523325514e-48,9.354645710785184e-50,8.034294507126715e-52,6.257864016350798e-54,4.4204091297791015e-56,2.831762223994312e-58,1.645163523541998e-60,8.668008545980629e-63,4.141785096351829e-65,1.7947905011626292e-67,7.053390603298782e-70,2.5138541593886806e-72,8.125314754153955e-75,2.381761547365787e-77,6.331612628614943e-80,1.5264703217175684e-82,3.337493007623277e-85,6.617749671517193e-88,1.1900310059840872e-90,1.9407258472338548e-93,2.87030517585081e-96,3.849904259244534e-99,4.683060365378338e-102,5.1661564445011214e-105,5.1684857402559285e-108,4.689397659890149e-111,3.858591235636381e-114,2.879376499846203e-117,1.948615304904972e-120,1.1959464497344515e-123,6.656643975096884e-127,3.36013631752512e-130,1.5382128489872371e-133,6.386073961018544e-137,2.404414977004819e-140,8.209994687877707e-144,2.542343912718356e-147,7.139761305817073e-151
98,6.738581103743046,0.7083783590707771,2.627700135948493,1,0.026437947279784928,0.042487986080883416,0.06580531034595961,0.09822275669515687,0.14129268478112955,0.19587707844722005,0.26170013079711046,0.33696177963973617,0.41813231055783673,0.5000382136440444,0.5763005622925781,0.6401050790635398,0.6851882151212177,0.7068461190127892,0.7027425537296582,0.6733238667375403,0.6217390520575957,0.5532847068411982,0.47451021626552187,0.39219210778739527,0.31239819380775546,0.2398140149865028,0.1774177174686815,0.1264957099082914,0.08691825273525043,0.057557584486851714,0.03673250222128346,0.022592008824334153,0.013391078812826838,0.007649493232533277,0.004211202690032429,0.0022342718144264645,0.0011424106690308621,0.0005629435861671423,0.0002673399620555052,0.0001223543094670721,5.396734342624921e-05,2.2940305208033655e-05,9.39774647317129e-06,3.710262520918186e-06,1.4116984426519221e-06,5.176492790175437e-07,1.8293031107895742e-07,6.23005834608993e-08,2.0448193048113236e-08,6.468061503091252e-09,1.9717403622041175e-09,5.792708761358959e-10,1.6400989220247577e-10,4.4752239557765736e-11,1.1768358396636991e-11,2.9824514304802364e-12,7.284290466816713e-13,1.714579047796185e-13,3.889413801587216e-14,8.50290195169629e-15,1.7914577617701945e-15,3.637494593028277e-16,7.117943255276791e-17,1.3423416575659356e-17,2.4396526445186837e-18,4.273161492565375e-19,7.213183781481682e-20,1.1734404924521263e-20,1.83971913354725e-21,2.779702779619458e-22,4.047637204741674e-23,5.680167970222367e-24,7.68205053166155e-25,1.001266122440587e-25,1.257703490987818e-26,1.5225213528520102e-27,1.7762533073325061e-28,1.9971136893223304e-29,2.1639990170750716e-30,2.2597880689721447e-31,2.274231890526548e-32,2.2057595110485068e-33,2.061759277759345e-34,1.857266118522758e-35,1.612377378084441e-36,1.349011456949014e-37,1.087729636241749e-38,8.452451090760242e-40,6.329956900867582e-41,4.5685167463290946e-42,3.1776500769995787e-43,2.1300671874297987e-44,1.3760585569715091e-45,8.567160632011609e-47,5.140357048186946e-48,2.972391726630559e-49,1.656437993049684e-50,8.896121467823765e-52,4.604501371921049e-53,2.2967878964631374e-54,1.1041181691965895e-55,5.115246936853516e-57,2.2838839521687854e-58,9.827382127831671e-60
99,7.2780850598546,5.206428839911799,14.2393173668661,1,4.568885458748383,4.649544543340012,4.725678792418609,4.797021108413406,4.863318405890198,4.924333104931997,4.979844547978291,5.029650328312141,5.073567519010704,5.111433791922017,5.143108417092019,5.168473134032196,5.187432887279919,5.199916419849352,5.20587671938809,5.205291313130321,5.198162409056838,5.1845168820211045,5.164406104963335,5.137905626696073,5.105114699089369,5.066155657796546,5.021173161927615,4.97033329928302,4.913822564891902,4.851846721644615,4.784629552757458,4.712411516648957,4.635448315533162,4.554009389639508,4.468376349445728,4.378841358656522,4.285705480874443,4.189277002990438,4.089869748271431,3.987801391944091,3.8833917917723393,3.7769613457071944,3.6688293881585756,3.559312635808407,3.4487236931622283,3.3373696272331825,3.2255506198788524,3.1135587053797624,3.0016765998705544,2.890176628223299,2.7793197529493354,2.6693547086438234,2.5605172444575373,2.453029476054943,2.3470993475170236,2.2429202026817325,2.14067046449378,2.0405134200668957,1.9425971083532434,1.8470543065725187,1.7540026108827245,1.6635446061797108,1.575768119396332,1.4907465502363586,1.40853927292386,1.3291921022754631,1.2527378172094081,1.1791967346895909,1.108577327061792,1.0408768757693705,0.9760821545324558,0.9141701352331528,0.8551087099641469,0.7988574229635171,0.7453682064685928,0.694586114870069,0.6464500519281173,0.6008934862185868,0.5578451504034931,0.5172297203597939,0.4789684706482755,0.44297990325473097,0.4091803469834365,0.3774845253235424,0.3478060910380941,0.32005812613922235,0.2941536063081935,0.2700058291926957,0.24752880636351376,0.22663761903675772,0.20724873796459126,0.18928030816595529,0.1726523994085482,0.15728722356409017,0.14310932014087932,0.1300457114513265,0.11802602899836467,0.10698261276440924,0.09685058516120774,0.08756790144991845,0.07907537846972357,0.07131670352195091,0.06423842524686754,0.05778992830386792
100,9.007029916921947,7.689952709615567,1.9997898505102485,1,0.000302617695100241,0.0009142182750825435,0.0025912250342701054,0.006890647221195042,0.017191530976329403,0.04024099820199348,0.08837360858336078,0.1820858030426432,0.3519891166842432,0.6383840654244578,1.086261766118223,1.7341497676987432,2.5973971722118803,3.6499740567819217,4.812168708170692,5.952392553889125,6.907834716290216,7.521283580008825,7.683191222196806,7.363613306316444,6.621249579576142,5.585841339245691,4.421166657794811,3.283105429737203,2.287348957320246,1.4951324745538697,0.9169097196901745,0.5275615448573348,0.28478646123831475,0.14423318695397908,0.06853473112151591,0.03055314208529912,0.012779112665919103,0.005014702476549456,0.001846244848320777,0.0006377244597344233,0.00020666955554841343,6.28375999987988e-05,1.792513049969974e-05,4.797386578610706e-06,1.2046108161494587e-06,2.8378435804411067e-07,6.272343038972792e-08,1.300681021698532e-08,2.5305298095807134e-09,4.619040442031834e-10,7.910277599895958e-11,1.2709584052260536e-11,1.9158901444589565e-12,2.709627067914521e-13,3.5954072816132224e-14,4.475961251067269e-15,5.227862969577295e-16,5.728774476661714e-17,5.889777776575985e-18,5.681143314848486e-19,5.141291570911981e-20,4.36524251166965e-21,3.477316095713155e-22,2.598840454358302e-23,1.822278365304483e-24,1.1988075587926292e-25,7.399184881002073e-27,4.284675521113539e-28,2.3278320886916093e-29,1.186547191389776e-30,5.674375003189263e-32,2.5459548910583017e-33,1.0717241778978573e-34,4.232675800010117e-36,1.5683631685451204e-37,5.452277068771239e-39,1.7783156591338806e-40,5.441760714771777e-42,1.5623188843774851e-43,4.2082310498570884e-45,1.0634795018353017e-46,2.5214962313492093e-48,5.60902242373876e-50,1.170619305190647e-51,2.2921542531227733e-53,4.210868238108036e-55,7.257701739924738e-57,1.17361657374452e-58,1.7805452052685337e-60,2.53442490358066e-62,3.3845856081550754e-64,4.240638309230317e-66,4.9849018789461975e-68,5.497707741423497e-70,5.688612308586543e-72,5.522435818451728e-74,5.0298457952668666e-76,4.298117828444072e-78,3.44589163905271e-80,2.5919377590954223e-82,1.8291409538849693e-84,1.2110705169947759e-86,7.523004860635894e-89,4.3844276325522206e-91
101,12.575977726125043,0.30500905071022966,14.087488610168151,1,0.20476847462555714,0.21129213067188754,0.21774357744177625,0.2241037837698625,0.23035350696337678,0.23647338689687702,0.2424440435562749,0.24824617736667032,0.2538606715950657,0.2592686960817982,0.2644518115241135,0.2693920735122273,0.2740721355029203,0.2784753499085425,0.2825858664805086,0.28638872717609926,0.2898699567156844,0.2930166480642816,0.2958170421064746,0.29826060082685574,0.3003380733589205,0.3020415543232304,0.3033645339400762,0.30430193947212353,0.3048501676278433,0.30500710763607247,0.3047721547849265,0.3041462143035361,0.30313169555174,0.30173249656992235,0.29995397912764055,0.2978029344945475,0.2952875402393943,0.29241730844167707,0.2892030257748613,0.2856566859892696,0.28179141538588315,0.2776213919288235,0.27316175869356346,0.2684285323894838,0.2634385077288698,0.258209158439558,0.2527585357350372,0.24710516506384186,0.2412679419595939,0.23526602780423944,0.22911874630014628,0.22284548142215163,0.2164655775888332,0.20999824275375623,0.20346245507284047,0.19687687375395402,0.1902597546401121,0.18362887101898215,0.17700144008957136,0.17039405545279412,0.16382262592689492,0.15730232092223237,0.15084752254349512,0.14447178452177023,0.13818779801473338,0.13200736425124532,0.12594137393743385,0.11999979328546864,0.11419165647418544,0.10852506430290741,0.10300718875658796,0.09764428316204084,0.0924416975817237,0.08740389906343245,0.08253449634139859,0.07783626856664895,0.0733111976320102,0.06896050364967998,0.06478468313665132,0.06078354946522678,0.056956275142102615,0.053301435489727655,0.049817053317484546,0.04650064418733438,0.043349261898510655,0.04035954383824319,0.03752775586992864,0.03484983645623358,0.032321439741918326,0.02993797734931769,0.02769465866803404,0.02558652944913876,0.023608508542711,0.021755422645564845,0.020022038953255817,0.018403095636670266,0.016893330088475256,0.01548750490826123,0.014180431617195979,0.012966992113309284,0.01184215789705427,0.010801007113486845,0.009838739472236808,0.008950689119406581
102,6.6688249776031014,4.047117064297732,14.988322445610544,1,3.665707435128637,3.7189681872187443,3.7687212083903536,3.8148058974082,3.857072164410168,3.895381244638829,3.929606457050188,3.959633901998947,3.9853630926247825,4.006707515042506,4.02359511296617,4.035968692968175,4.043786247183706,4.04702119091236,4.0456625132361985,4.039714839460029,4.02919840487835,4.014148940077214,3.994617468680822,3.9706700191450657,3.9423872528762374,3.9098640116060244,3.8732087875771226,3.8325431206811045,3.7880009272359234,3.73972776558931,3.6878800441817283,3.632624178094444,3.574135700441257,3.5125983352339367,3.44820303855938,3.3811470150498693,3.3116327167060104,3.2398668311453678,3.1660592662994174,3.0904221384689463,3.013168770475868,2.9345127064204948,2.8546667492712916,2.7738420271829947,2.692247094063377,2.6100870694936726,2.5275628226580604,2.444870204459102,2.362199331494236,2.279733925049152,2.197650707732822,2.1161188598418597,2.0352995370043154,1.9553454501203973,1.876400508095088,1.798599523350066,1.7220679796142797,1.6469218610280538,1.5732675411584625,1.5012017301171126,1.4308114775982474,1.362174229317452,1.2953579340310684,1.2304211980549438,1.1674134839792227,1.1063753500938254,1.0473387268969434,0.9903272269557848,0.9353564843239165,0.8824345196915865,0.8315621274526712,0.7827332809124278,0.7359355519317899,0.6911505414041085,0.6483543170863479,0.6075178554560869,0.5686074844353385,0.5315853240093511,0.4964097219701993,0.4630356822282758,0.4314152833568657,0.40149808526310266,0.373231522110087,0.3465612798473234,0.32143165693752185,0.29778590709506647,0.2755665630730731,0.254715740750182,0.2351754229734664,0.2168877228087374,0.1997951260329336,0.1838407128742697,0.16896835916364267,0.1551229172049329,0.14225037680194794,0.13029800699567087,0.11921447916720924,0.10894997224954385,0.09945626086515118,0.0906867872672469,0.08259671801029134,0.07514298631114659,0.06828432108657764,0.0619812636664071
